timestamp,url,method,body_raw,label,is_attack,score,severity,owasp,apt_phase,confidence,true_label,parse_error
2010-06-05 18:22:35,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=4965&B1=Confirmar%2F,GET,"
",-1,True,0.8009,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:22:48,http://localhost:8080/tienda1/publico/pagar.jsp,POST,"modo=insertar&precio=4965&B1=Confirmar%2F

",-1,True,0.8325,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:23:20,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioA=4965&B1=Pasar+por+caja,GET,"
",-1,True,0.7678,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:23:49,http://localhost:8080/tienda1/publico/pagar.jsp,POST,"modo=insertar&precioA=4965&B1=Pasar+por+caja

",-1,True,0.7829,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:24:46,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=polk&password=d8fide10i3&nombre=Norcelo&apellidos=Vernier+Vitriago&email=cummings%40muebetuweb.lr&dni=85128607H&direccion=Calle+Floridablanca%2C+114%2C+7B&ciudad=Linares+de+Riofr%EDo&cp=07127&provincia=Zaragoza&ntc=3967507613982177&B1=paros%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2,GET,"
",-1,True,0.9817,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.68,1,False
2010-06-05 18:25:11,http://localhost:8080/tienda1/publico/registro.jsp,POST,modo=registro&login=polk&password=d8fide10i3&nombre=Norcelo&apellidos=Vernier+Vitriago&email=cummings%40muebetuweb.lr&dni=85128607H&direccion=Calle+Floridablanca%2C+114%2C+7B&ciudad=Linares+de+Riofr%E,-1,True,0.9832,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.68,1,False
2010-06-05 18:25:42,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=polk&password=d8fide10i3&nombre=Norcelo&apellidos=Payseo+El_gueta&email=cummings%40muebetuweb.lr&dni=85128607H&direccion=Calle+Floridablanca%2C+114%2C+7B&ciudad=Linares+de+Riofr%EDo&cp=07127&provincia=Zaragoza&ntc=3967507613982177&B1=Registrar,GET,"
",1,False,0.4671,NORMAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:26:00,http://localhost:8080/tienda1/publico/registro.jsp,POST,modo=registro&login=polk&password=d8fide10i3&nombre=Norcelo&apellidos=Payseo+El_gueta&email=cummings%40muebetuweb.lr&dni=85128607H&direccion=Calle+Floridablanca%2C+114%2C+7B&ciudad=Linares+de+Riofr%ED,1,False,0.4893,NORMAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:26:37,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=polk&password=d8fide10i3&nombre=Norcelo&apellidos=Vernier+Vitriago&email=cummings%40muebetuweb.lr&dniA=85128607H&direccion=Calle+Floridablanca%2C+114%2C+7B&ciudad=Linares+de+Riofr%EDo&cp=07127&provincia=Zaragoza&ntc=3967507613982177&B1=Registrar,GET,"
",-1,True,0.7715,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:27:16,http://localhost:8080/tienda1/publico/registro.jsp,POST,modo=registro&login=polk&password=d8fide10i3&nombre=Norcelo&apellidos=Vernier+Vitriago&email=cummings%40muebetuweb.lr&dniA=85128607H&direccion=Calle+Floridablanca%2C+114%2C+7B&ciudad=Linares+de+Riofr%,-1,True,0.7893,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:27:44,http://localhost:8080/tienda1/publico/vaciar.jsp?B2A=Vaciar+carrito,GET,"
",-1,True,0.7402,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:27:50,http://localhost:8080/tienda1/publico/vaciar.jsp,POST,"B2A=Vaciar+carrito

",-1,True,0.7707,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:28:39,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg/asf-logo-wide.gif/.Bak,GET,"
",-1,True,0.7421,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:29:07,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg.Bak,GET,"
",-1,True,0.6879,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:29:59,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg/6909030637832563290.jsp,GET,"
",-1,True,0.7645,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:30:23,http://localhost:8080/tienda1/miembros/editar.jsp?modo=%2500&login=buehler&password=antares&nombre=Joselina&apellidos=Gual+Quirce&email=andreytschenko%40mtos.io&dni=31178285Z&direccion=C%2F+Rafael+Alberti%2C+140+&ciudad=Castroserrac%EDn&cp=44233&provincia=Palencia&ntc=2107485639768093&B1=Registrar,GET,"
",-1,True,0.7592,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.55,1,False
2010-06-05 18:31:03,http://localhost:8080/tienda1/miembros/editar.jsp,POST,modo=%2500&login=buehler&password=antares&nombre=Joselina&apellidos=Gual+Quirce&email=andreytschenko%40mtos.io&dni=31178285Z&direccion=C%2F+Rafael+Alberti%2C+140+&ciudad=Castroserrac%EDn&cp=44233&prov,-1,True,0.7742,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.55,1,False
2010-06-05 18:31:15,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=buehler&password=57104%27%27la&nombre=Joselina&apellidos=Gual+Quirce&email=andreytschenko%40mtos.io&dni=31178285Z&direccion=C%2F+Rafael+Alberti%2C+140+&ciudad=Castroserrac%EDn&cp=44233&provincia=Palencia&ntc=2107485639768093&B1=Registrar,GET,"
",-1,True,0.751,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:31:43,http://localhost:8080/tienda1/miembros/editar.jsp,POST,modo=registro&login=buehler&password=57104%27%27la&nombre=Joselina&apellidos=Gual+Quirce&email=andreytschenko%40mtos.io&dni=31178285Z&direccion=C%2F+Rafael+Alberti%2C+140+&ciudad=Castroserrac%EDn&cp=4,-1,True,0.787,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:32:24,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=buehler&password=antares&nombreA=Joselina&apellidos=Gual+Quirce&email=andreytschenko%40mtos.io&dni=31178285Z&direccion=C%2F+Rafael+Alberti%2C+140+&ciudad=Castroserrac%EDn&cp=44233&provincia=Palencia&ntc=2107485639768093&B1=Registrar,GET,"
",-1,True,0.7526,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:32:52,http://localhost:8080/tienda1/miembros/editar.jsp,POST,modo=registro&login=buehler&password=antares&nombreA=Joselina&apellidos=Gual+Quirce&email=andreytschenko%40mtos.io&dni=31178285Z&direccion=C%2F+Rafael+Alberti%2C+140+&ciudad=Castroserrac%EDn&cp=44233&,-1,True,0.7585,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:32:58,http://localhost:8080/tienda1/miembros/salir.jsp.Inc,GET,"
",-1,True,0.5679,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:33:01,http://localhost:8080/tienda1/imagenes/cmenbul.gif.inc,GET,"
",-1,True,0.5385,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:33:34,http://localhost:8080/.INC,GET,"
",-1,True,0.7857,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:33:56,http://localhost:8080/tienda1/asf-logo-wide.Bak,GET,"
",-1,True,0.6396,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:34:26,http://localhost:8080/tienda1/publico/anadir.jsp?id=%252B&nombre=Queso+Manchego&precio=100&cantidad=65&B1=A%F1adir+al+carrito,GET,"
",-1,True,0.8181,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.52,1,False
2010-06-05 18:35:10,http://localhost:8080/tienda1/publico/anadir.jsp,POST,"id=%252B&nombre=Queso+Manchego&precio=100&cantidad=65&B1=A%F1adir+al+carrito

",-1,True,0.8424,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.52,1,False
2010-06-05 18:35:25,http://localhost:8080/tienda1/publico/anadir.jsp?idA=2&nombre=Queso+Manchego&precio=100&cantidad=65&B1=A%F1adir+al+carrito,GET,"
",-1,True,0.7743,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:36:07,http://localhost:8080/tienda1/publico/anadir.jsp,POST,"idA=2&nombre=Queso+Manchego&precio=100&cantidad=65&B1=A%F1adir+al+carrito

",-1,True,0.7949,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:36:51,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=skipp&pwd=bra3o&remember=paros%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2&B1=Entrar,GET,"
",-1,True,0.9337,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.64,1,False
2010-06-05 18:37:37,http://localhost:8080/tienda1/publico/autenticar.jsp,POST,"modo=entrar&login=skipp&pwd=bra3o&remember=paros%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2&B1=Entrar

",-1,True,0.9571,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.64,1,False
2010-06-05 18:37:47,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=skipp&pwd=bruce%2Fs&remember=on&B1=Entrar,GET,"
",-1,True,0.6764,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:38:47,http://localhost:8080/tienda1/publico/autenticar.jsp,POST,"modo=entrar&login=skipp&pwd=bruce%2Fs&remember=on&B1=Entrar

",-1,True,0.7113,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:39:19,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=skipp&pwd=bra3o&rememberA=on&B1=Entrar,GET,"
",-1,True,0.7159,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:39:53,http://localhost:8080/tienda1/publico/autenticar.jsp,POST,"modo=entrar&login=skipp&pwd=bra3o&rememberA=on&B1=Entrar

",-1,True,0.7536,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:40:34,http://localhost:8080/6909030637832563290.jsp,GET,"
",-1,True,0.7516,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:41:16,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,GET,"
",-1,True,0.9223,CRITICAL,A03:2021 - Command Injection,execution,0.94,1,False
2010-06-05 18:41:50,http://localhost:8080/tienda1/publico/caracteristicas.jsp,POST,"id=%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--

",-1,True,0.9474,CRITICAL,A03:2021 - Command Injection,execution,0.94,1,False
2010-06-05 18:41:56,http://localhost:8080/tienda1/publico/caracteristicas.jsp?idA=2,GET,"
",-1,True,0.7566,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:42:15,http://localhost:8080/tienda1/publico/caracteristicas.jsp,POST,"idA=2

",-1,True,0.8196,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:42:45,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E,GET,"
",-1,True,0.8983,CRITICAL,A03:2021 - XSS,initial_access,0.9,1,False
2010-06-05 18:43:13,http://localhost:8080/tienda1/publico/entrar.jsp,POST,"errorMsg=%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E

",-1,True,0.9285,CRITICAL,A03:2021 - XSS,initial_access,0.9,1,False
2010-06-05 18:43:19,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2727&B1=Confirmar%2F,GET,"
",-1,True,0.7921,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:44:18,http://localhost:8080/tienda1/publico/pagar.jsp,POST,"modo=insertar&precio=2727&B1=Confirmar%2F

",-1,True,0.8186,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:45:10,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2727&B1A=Confirmar,GET,"
",-1,True,0.7632,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:45:41,http://localhost:8080/tienda1/publico/pagar.jsp,POST,"modo=insertar&precio=2727&B1A=Confirmar

",-1,True,0.7739,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:46:01,http://localhost:8080/tienda1/publico/pagar.jsp/,GET,"
",-1,True,0.407,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:46:11,http://localhost:8080/tienda1/publico/pagar.jsp.Bak,GET,"
",-1,True,0.5631,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:46:20,http://localhost:8080/tienda1/6909030637832563290.jsp,GET,"
",-1,True,0.731,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:47:04,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=evans&password=8m48A&nombre=Liana&apellidos=Sastre+Molt%F3&email=tefane%40978.mp&dni=97041884P&direccion=Calle+*Al%2Bc*anar+90%2C+&ciudad=Mosqueruela&cp=19490&provincia=Zamora&ntc=7521556295534229&B1=Registrar,GET,"
",-1,True,0.5972,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:48:02,http://localhost:8080/tienda1/publico/registro.jsp,POST,modo=registro&login=evans&password=8m48A&nombre=Liana&apellidos=Sastre+Molt%F3&email=tefane%40978.mp&dni=97041884P&direccion=Calle+*Al%2Bc*anar+90%2C+&ciudad=Mosqueruela&cp=19490&provincia=Zamora&ntc=,-1,True,0.6323,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:48:22,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=evans&password=8m48A&nombre=Liana&apellidos=Sastre+Molt%F3&emailA=tefane%40978.mp&dni=97041884P&direccion=C%2F+Valldonzella%2C+40%2C+2-G&ciudad=Mosqueruela&cp=19490&provincia=Zamora&ntc=7521556295534229&B1=Registrar,GET,"
",-1,True,0.8511,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:49:16,http://localhost:8080/tienda1/publico/registro.jsp,POST,modo=registro&login=evans&password=8m48A&nombre=Liana&apellidos=Sastre+Molt%F3&emailA=tefane%40978.mp&dni=97041884P&direccion=C%2F+Valldonzella%2C+40%2C+2-G&ciudad=Mosqueruela&cp=19490&provincia=Zamor,-1,True,0.87,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:49:32,http://localhost:8080/tienda1/publico/vaciar.jsp/asf-logo-wide.gif,GET,"
",-1,True,0.7198,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:50:06,http://localhost:8080/iissamples/ExAir/dfault.asp,GET,"
",-1,True,0.5101,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:50:34,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg/6909030637832563290.jsp.OLD,GET,"
",-1,True,0.765,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:50:53,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=%2B&password=caso&nombre=Bernd&apellidos=Pacheco&email=gentile%40vilainstal.il&dni=61907460Q&direccion=Pasaje+Fuerteventura%2C+155+6%3FD&ciudad=Beas+de+Guadix&cp=10184&provincia=Zamora&ntc=7315751369603757&B1=Registrar,GET,"
",1,False,0.4466,NORMAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:51:30,http://localhost:8080/tienda1/miembros/editar.jsp,POST,modo=registro&login=%2B&password=caso&nombre=Bernd&apellidos=Pacheco&email=gentile%40vilainstal.il&dni=61907460Q&direccion=Pasaje+Fuerteventura%2C+155+6%3FD&ciudad=Beas+de+Guadix&cp=10184&provincia=Za,1,False,0.4603,NORMAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:51:34,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=espenson5&password=t%2Fequi%2Co&nombre=Bernd&apellidos=Pacheco&email=gentile%40vilainstal.il&dni=61907460Q&direccion=Pasaje+Fuerteventura%2C+155+6%3FD&ciudad=Beas+de+Guadix&cp=10184&provincia=Zamora&ntc=7315751369603757&B1=Registrar,GET,"
",1,False,0.444,NORMAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:52:10,http://localhost:8080/tienda1/miembros/editar.jsp,POST,modo=registro&login=espenson5&password=t%2Fequi%2Co&nombre=Bernd&apellidos=Pacheco&email=gentile%40vilainstal.il&dni=61907460Q&direccion=Pasaje+Fuerteventura%2C+155+6%3FD&ciudad=Beas+de+Guadix&cp=1018,1,False,0.4707,NORMAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:52:15,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=espenson5&password=caso&nombre=Bernd&apellidosA=Pacheco&email=gentile%40vilainstal.il&dni=61907460Q&direccion=Pasaje+Fuerteventura%2C+155+6%3FD&ciudad=Beas+de+Guadix&cp=10184&provincia=Zamora&ntc=7315751369603757&B1=Registrar,GET,"
",-1,True,0.7602,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:53:14,http://localhost:8080/tienda1/miembros/editar.jsp,POST,modo=registro&login=espenson5&password=caso&nombre=Bernd&apellidosA=Pacheco&email=gentile%40vilainstal.il&dni=61907460Q&direccion=Pasaje+Fuerteventura%2C+155+6%3FD&ciudad=Beas+de+Guadix&cp=10184&provi,-1,True,0.7789,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:53:17,http://localhost:8080/tienda1/miembros/asf-logo-wide.gif/,GET,"
",-1,True,0.6435,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:53:50,http://localhost:8080/tienda1.java,GET,"
",-1,True,0.7742,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:53:57,http://localhost:8080/tienda1/publico/anadir.jsp?id=2%2F&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=45&B1=A%F1adir+al+carrito,GET,"
",-1,True,0.8214,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:54:30,http://localhost:8080/tienda1/publico/anadir.jsp,POST,"id=2%2F&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=45&B1=A%F1adir+al+carrito

",-1,True,0.832,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:54:58,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombreA=Jam%F3n+Ib%E9rico&precio=85&cantidad=45&B1=A%F1adir+al+carrito,GET,"
",-1,True,0.8084,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:55:25,http://localhost:8080/tienda1/publico/anadir.jsp,POST,"id=3&nombreA=Jam%F3n+Ib%E9rico&precio=85&cantidad=45&B1=A%F1adir+al+carrito

",-1,True,0.8174,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:55:32,http://localhost:8080/tienda1/publico/anadir.jsp/asf-logo-wide.gif.inc,GET,"
",-1,True,0.7224,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:56:02,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=nevinbob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&pwd=DEsGRADuAR&remember=on&B1=Entrar,GET,"
",-1,True,0.9348,CRITICAL,A03:2021 - XSS,initial_access,0.86,1,False
2010-06-05 18:56:45,http://localhost:8080/tienda1/publico/autenticar.jsp,POST,"modo=entrar&login=nevinbob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&pwd=DEsGRADuAR&remember=on&B1=Entrar

",-1,True,0.9543,CRITICAL,A03:2021 - XSS,initial_access,0.86,1,False
2010-06-05 18:57:32,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&loginA=nevin&pwd=DEsGRADuAR&remember=on&B1=Entrar,GET,"
",-1,True,0.7354,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:58:09,http://localhost:8080/tienda1/publico/autenticar.jsp,POST,"modo=entrar&loginA=nevin&pwd=DEsGRADuAR&remember=on&B1=Entrar

",-1,True,0.7647,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:59:02,http://localhost:8080/tienda1/publico/autenticar.jsp/4861362529278789730,GET,"
",-1,True,0.7458,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:59:19,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=2AND+1%3D1,GET,"
",-1,True,0.7876,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:59:42,http://localhost:8080/tienda1/publico/caracteristicas.jsp,POST,"id=2AND+1%3D1

",-1,True,0.8381,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 18:59:59,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%22--%3E%3C,GET,"
",-1,True,0.9345,CRITICAL,A03:2021 - Command Injection,execution,0.91,1,False
2010-06-05 19:00:37,http://localhost:8080/tienda1/publico/caracteristicas.jsp,POST,"id=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%22--%3E%3C

",-1,True,0.9506,CRITICAL,A03:2021 - Command Injection,execution,0.91,1,False
2010-06-05 19:00:43,http://localhost:8080/tienda1/publico/caracteristicas.jsp?idA=2,GET,"
",-1,True,0.7566,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:01:33,http://localhost:8080/tienda1/publico/caracteristicas.jsp,POST,"idA=2

",-1,True,0.8196,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:02:06,http://localhost:8080/tienda1/asf-logo-wide.gif/,GET,"
",-1,True,0.4888,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:02:08,http://localhost:8080/tienda1/publico/carrito.jsp/6909030637832563290.jsp,GET,"
",-1,True,0.7444,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:02:16,http://localhost:8080/tienda1/publico/entrar.jsp,PUT,"errorMsg=Credenciales+incorrectas

",-1,True,0.7724,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:03:04,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectasany%253F%250ASet-cookie%253A%2BTamper%253D5765205567234876235,GET,"
",-1,True,0.9135,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.55,1,False
2010-06-05 19:03:47,http://localhost:8080/tienda1/publico/entrar.jsp,POST,"errorMsg=Credenciales+incorrectasany%253F%250ASet-cookie%253A%2BTamper%253D5765205567234876235

",-1,True,0.9304,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.55,1,False
2010-06-05 19:04:17,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsgA=Credenciales+incorrectas,GET,"
",-1,True,0.7864,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:04:29,http://localhost:8080/tienda1/publico/entrar.jsp,POST,"errorMsgA=Credenciales+incorrectas

",-1,True,0.8033,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:05:20,http://localhost:8080/tienda1/publico/entrar.jsp.old,GET,"
",-1,True,0.5331,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:05:32,http://localhost:8080/tienda1/publico/pagar.jsp?modo=%252B&precio=1784&B1=Pasar+por+caja,GET,"
",-1,True,0.8129,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.51,1,False
2010-06-05 19:06:26,http://localhost:8080/tienda1/publico/pagar.jsp,POST,"modo=%252B&precio=1784&B1=Pasar+por+caja

",-1,True,0.8416,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.51,1,False
2010-06-05 19:06:52,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=1784&B1=Confirmar%2F,GET,"
",-1,True,0.7939,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:06:55,http://localhost:8080/tienda1/publico/pagar.jsp,POST,"modo=insertar&precio=1784&B1=Confirmar%2F

",-1,True,0.822,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:07:01,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precioA=1784&B1=Pasar+por+caja,GET,"
",-1,True,0.75,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:07:28,http://localhost:8080/tienda1/publico/pagar.jsp,POST,"modo=insertar&precioA=1784&B1=Pasar+por+caja

",-1,True,0.7647,CRITICAL,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:08:25,http://localhost:8080/iissamples/ExAir/About.asp,GET,"
",-1,True,0.5392,WARNING,A09:2021 - Anomalous Request,reconnaissance,0.4,1,False
2010-06-05 19:09:11,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=dombrosk&password=velu%21dillo&nombre=Quincio&apellidos=Rezabal&email=omiya_bogetti%40casablancabeach.gob&dni=77720635R&direccion=Calle+Arrozal+110%2C+3%3FG&ciudad=Artesa+de+Segre&cp=16336&provincia=Castell%F3nany%250ASet-cookie%253A%2BTamper%253D1041264011025374727&ntc=4597794127827518&B1=Registrar,GET,"
",-1,True,0.981,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.59,1,False
2010-06-05 19:09:31,http://localhost:8080/tienda1/publico/registro.jsp,POST,modo=registro&login=dombrosk&password=velu%21dillo&nombre=Quincio&apellidos=Rezabal&email=omiya_bogetti%40casablancabeach.gob&dni=77720635R&direccion=Calle+Arrozal+110%2C+3%3FG&ciudad=Artesa+de+Segre&,-1,True,0.9837,CRITICAL,A07:2021 - Encoding Attack,defense_evasion,0.59,1,False
